,article_name,article_img,article_base_price,article_SKU,article_big_price,article_big_price_type
148,Pure Via Stevia Zoetstof Kristalpoeder 250g,https://cdn.carrefour.eu/160_05284740_7640110705612_00.jpeg,"6,85€",Per stuk,"27,40€",/kg
149,Dr. Oetker Topping Blauw 140 g,https://cdn.carrefour.eu/160_05377616_5410231058926_00.jpeg,"5,19€",Per stuk,"37,07€",/kg
150,Dr. Oetker Biscuit 250 g,https://cdn.carrefour.eu/160_05377680_5410231056021_00.jpeg,"2,96€",Per stuk,"11,84€",/kg
151,Anco Tarwegriesmeel 250 g,https://cdn.carrefour.eu/160_05261339_5410018104709_00.jpeg,"0,99€",Per stuk,"3,96€",/kg
152,Anco Rijstgriesmeel 250 g,https://cdn.carrefour.eu/160_05261340_5410028636306_00.jpeg,"0,72€",Per stuk,"2,88€",/kg
153,Canderel Vanilla Sticks 40PC,https://cdn.carrefour.eu/160_04354965_3329757001090_00.jpeg,"3,38€",Per stuk,"42,25€",/kg
154,Tienen-Tirlemont Bloemsuiker-Molen 250 g,https://cdn.carrefour.eu/160_04902901_5410256003321_00.jpeg,"1,51€",Per stuk,"6,04€",/stuk
155,Vahiné Agar-Agar Plantaardig Geleermiddel 4 x 2 g,https://cdn.carrefour.eu/160_05221647_3179142054428_00.jpeg,"4,97€",Per stuk,"621,25€",/kg
156,Canderel Stevia met Steviolglycosiden 3 x 100 Stuks 25.5 g,https://cdn.carrefour.eu/160_05297417_7640110705582_00.jpeg,"6,60€",Per stuk,"6,60€",/stuk
157,Vahiné 3 Chocoladechunks 100 g,https://cdn.carrefour.eu/160_05381118_3179142794010_00.jpeg,"3,84€",Per stuk,"38,40€",/l
158,Vahiné Papoea-Nieuw-Guinea Delicate & Fleurige Vanille,https://cdn.carrefour.eu/160_05482921_3179142897896_00.jpeg,"9,09€",Per stuk,"9,09€",/stuk
159,Vahiné Zwartechocoladechunks 100 g,https://cdn.carrefour.eu/160_05202317_3179142787203_00.jpeg,"4,74€",Per stuk,"47,40€",/kg
160,Imperial Pec Plus 4 x 20 g,https://cdn.carrefour.eu/160_05258103_5414972105536_00.jpeg,"3,28€",Per stuk,"41,00€",/kg
161,Dr. Oetker Topping Roze 140 g,https://cdn.carrefour.eu/160_05377571_5410231055123_00.jpeg,"5,19€",Per stuk,"37,07€",/kg
162,Vahiné Vanille Bourbon Aroma 20 ml,https://cdn.carrefour.eu/160_05418405_3179140103319_00.jpeg,"5,88€",Per stuk,"294,00€",/l
163,Dr. Oetker Saroma Mokka 74 g,https://cdn.carrefour.eu/160_05898692_5410231063722_00.jpeg,"0,99€",Per stuk,"13,38€",/kg
164,Dr. Oetker Saroma Banaan 74 g,https://cdn.carrefour.eu/160_05898694_5410231063326_00.jpeg,"0,99€",Per stuk,"13,38€",/kg
165,Tablet Grand Pont Samengeperste Suiker Klontjes 1 kg,https://cdn.carrefour.eu/160_05831438_5410256801002_00.jpeg,"1,49€",Per stuk,"1,49€",/kg
166,Canderel Strooikorrels bokaal 75g,https://cdn.carrefour.eu/160_05582971_7640110700150_00.jpeg,"3,21€",Per stuk,"42,80€",/kg
167,Soubry Speltbloem 750 g,https://cdn.carrefour.eu/160_05611796_5410028820101_00.jpeg,"5,83€",Per stuk,"7,77€",/kg
168,Imperial Baking Powder 5 x 20 g,https://cdn.carrefour.eu/160_05258796_5414972105505_00.jpeg,"1,95€",Per stuk,"1,95€",/stuk
169,Dr. Oetker Rolfondant Wit 150 g,https://cdn.carrefour.eu/160_05460786_5410231057028_00.jpeg,"4,52€",Per stuk,"30,13€",/kg
