,article_name,article_img,article_base_price,article_SKU,article_big_price,article_big_price_type
151,Carrefour Nuts & Fruits Gedroogd Appels 180 g,https://cdn.carrefour.eu/160_06085595_5400101069312_00.jpeg,"3,50€",Per stuk,"19,44€",/kg
152,Carrefour Nuts & Fruits Gehakte & Geroosterde Hazelnoten 150 g,https://cdn.carrefour.eu/160_06085601_5400101069367_00.jpeg,"3,50€",Per stuk,"23,33€",/kg
153,Carrefour Nuts & Fruits Baking Pijnboompitten 150 g,https://cdn.carrefour.eu/160_06085635_5400101069541_00.jpeg,"6,00€",Per stuk,"48,00€",/kg
154,Carrefour Bio Nuts & Fruits Bio Gedroogde Vijgen 200 g,https://cdn.carrefour.eu/160_06085658_5400101069527_00.jpeg,"3,50€",Per stuk,"17,50€",/kg
155,Carrefour Nuts & Fruits Gedroogd Mango 150 g,https://cdn.carrefour.eu/160_06085699_5400101069671_00.jpeg,"3,50€",Per stuk,"23,33€",/kg
156,Carrefour Bio Sport Mix 175 g,https://cdn.carrefour.eu/160_06085713_5400101069695_00.jpeg,"4,50€",Per stuk,"25,71€",/kg
157,Carrefour Popcorn Gesuikerd 200 g,https://cdn.carrefour.eu/160_06085727_5400101069749_00.jpeg,"1,50€",Per stuk,"7,50€",/kg
158,Carrefour BIO Trostomaten 500 g,https://cdn.carrefour.eu/160_05973405_5400101086357_00.jpeg,"2,49€",Per stuk,"4,98€",/kg
159,Carrefour Nuts & Fruits Geroosterde & Gezouten Pistachenoten 175 g,https://cdn.carrefour.eu/160_06085366_5400101069121_00.jpeg,"4,50€",Per stuk,"25,71€",/kg
160,Carrefour Nuts & Fruits Snacking Geroosterde & Gezouten Pinda's 225 g,https://cdn.carrefour.eu/160_06085367_5400101069176_00.jpeg,"3,00€",Per stuk,"13,33€",/kg
161,Carrefour Nuts & Fruits Pitten & Gedroogde Vruchten Mix 175 g,https://cdn.carrefour.eu/160_06085502_5400101068971_00.jpeg,"3,50€",Per stuk,"20,00€",/kg
162,Carrefour Nuts & Fruits Super Food Goji Bessen 160 g,https://cdn.carrefour.eu/160_06085505_5400101069022_00.jpeg,"4,50€",Per stuk,"28,13€",/kg
