,article_name,article_img,article_base_price,article_SKU,article_big_price,article_big_price_type
113,Valledoro Torinesi Grissini 100 g,https://cdn.carrefour.eu/160_04803242_8009280002164_00.jpeg,"1,53€",Per stuk,"15,30€",/kg
114,Chef Bechamel Sauce 500 ml,https://cdn.carrefour.eu/160_04803855_8002580275207_00.jpeg,"3,03€",Per stuk,"6,06€",/l
115,Kikkoman Sauce Yakitori Nappages & Marinades 250 ml,https://cdn.carrefour.eu/160_05496678_8715035360303_00.jpeg,"5,23€",Per stuk,"20,92€",/l
116,Go-Tan Wok Noodles 250 g,https://cdn.carrefour.eu/160_05506031_8710605028492_00.jpeg,"3,59€",Per stuk,"14,36€",/kg
117,Go Tan Asian Gourmet Chips Thai 50 g,https://cdn.carrefour.eu/160_05505321_8710605046045_00.jpeg,"1,59€",Per stuk,"31,80€",/kg
118,Frubex Augurken met Zout 740 g,https://cdn.carrefour.eu/160_05571562_5902009002786_00.jpeg,"2,75€",Per stuk,"3,72€",/kg
119,Panealba Spaccatini Corti Sesamo 250 g,https://cdn.carrefour.eu/160_05645275_8002333007895_00.jpeg,"3,01€",Per stuk,"12,04€",/kg
120,Reflets de France Coulis de Tomates de Provence 430 g,https://cdn.carrefour.eu/160_05703842_5400101047211_00.jpeg,"1,79€",Per stuk,"4,16€",/kg
121,Reflets de France Sauce Tomate à la Provençale 350 g,https://cdn.carrefour.eu/160_05703844_5400101047228_00.jpeg,"1,90€",Per stuk,"5,43€",/kg
122,Alis Lenticchie 400 g,https://cdn.carrefour.eu/160_04749846_8006165201193_00.jpeg,"1,33€",Per stuk,"5,54€",/kg
123,Le Conserve della Nonna Tapenade van Zwarte Olijven 190 g,https://cdn.carrefour.eu/160_04749872_8005360002161_00.jpeg,"4,23€",Per stuk,"22,26€",/kg
124,Dali Coulis van Verse Tomaten 680 g,https://cdn.carrefour.eu/160_04749877_5425017860051_01.jpeg,"2,18€",Per stuk,"3,11€",/kg
125,Dali Passata di Pomodoro con Basilico 690 g,https://cdn.carrefour.eu/160_04749918_5425017860068_00.jpeg,"3,02€",Per stuk,"4,31€",/l
126,Pasta Montegrappa Tortellini 250 g,https://cdn.carrefour.eu/160_04749995_8002425630215_00.jpeg,"2,03€",Per stuk,"8,12€",/kg
