,article_name,article_img,article_base_price,article_SKU,article_big_price,article_big_price_type
82,Persil Voorgedoseerd Wasmiddel Discs Kleur 28DS 700g,https://cdn.carrefour.eu/160_06630066_5410091760854_00.jpeg,"14,85€",Per stuk,"0,53€",/dosis
83,Persil Vloeibaar Wasmiddel Active Gel Universeel 39DS 1.95L,https://cdn.carrefour.eu/160_06630074_5410091760809_00.jpeg,"12,89€",Per stuk,"0,33€",/dosis
84,Persil Vloeibaar Wasmiddel Active Gel Kleur Freshness by Silan 1.95L,https://cdn.carrefour.eu/160_06630118_5410091760786_00.jpeg,"13,15€",Per stuk,"0,34€",/dosis
85,Persil Vloeibaar Wasmiddel Active Gel Frisse Bries 39DS 1.95L,https://cdn.carrefour.eu/160_06630119_5410091760816_00.jpeg,"12,95€",Per stuk,"0,33€",/dosis
86,Coral Vloeibaar Wasmiddel kleurwas Optimal Color 40 Wasbeurten,https://cdn.carrefour.eu/160_06663639_8720181103179_00.jpeg,"14,19€",Per stuk,"0,35€",/dosis
87,Dixan Vloeibaar Wasmiddel Gel Kleur 35DS 1.75L,https://cdn.carrefour.eu/160_06621435_5410091761493_00.jpeg,"11,49€",Per stuk,"0,33€",/dosis
88,Dixan Vloeibaar Wasmiddel Gel Extreme Power 35DS 1.75L,https://cdn.carrefour.eu/160_06621437_5410091761486_00.jpeg,"11,49€",Per stuk,"0,33€",/dosis
89,Persil Vloeibaar Wasmiddel Active Gel Kleur 39DS 1.95L,https://cdn.carrefour.eu/160_06630067_5410091760779_00.jpeg,"12,49€",Per stuk,"0,32€",/dosis
90,Soupline Naturals Hemels Fris 1.3L,https://cdn.carrefour.eu/160_06650290_8718951394872_00.jpeg,"4,69€",Per stuk,"3,68€",/l
91,Soupline Concentré Noot van Aloë 1.3 L,https://cdn.carrefour.eu/160_06650293_8718951394964_00.jpeg,"5,15€",Per stuk,"3,96€",/l
92,Soupline Naturals Hypoallergeen 1.3 L,https://cdn.carrefour.eu/160_06650296_8718951394902_00.jpeg,"5,15€",Per stuk,"3,96€",/l
93,Soupline Moments of Nature  Zonovergoten bloemen 1.3 L,https://cdn.carrefour.eu/160_06650310_8718951395176_00.jpeg,"5,55€",Per stuk,"4,42€",/l
94,Soupline Naturals Lavendel 1.3 L,https://cdn.carrefour.eu/160_06650312_8718951394933_00.jpeg,"4,69€",Per stuk,"3,61€",/l
95,Soupline Moments of Nature Verfrissende nevel 1.3 L,https://cdn.carrefour.eu/160_06650775_8718951395145_00.jpeg,"5,55€",Per stuk,"4,42€",/l
96,Soupline Fraicheur parfumée Intens plezier 1.2L,https://cdn.carrefour.eu/160_06650776_8718951404397_00.jpeg,"5,55€",Per stuk,"4,79€",/l
97,Soupline Fraicheur parfumée Lotusbloem en Patchouli 1.2L,https://cdn.carrefour.eu/160_06650777_8718951404779_00.jpeg,"5,55€",Per stuk,"4,79€",/l
98,Soupline Fraicheur parfumée Fleurs Blanches et Coco 1.2L,https://cdn.carrefour.eu/160_06650911_8718951404366_00.jpeg,"5,39€",Per stuk,"4,49€",/l
99,Le Chat Vloeibaar Wasmiddel Gel Sensitive Color 34DS 1.7L,https://cdn.carrefour.eu/160_06652097_5410091761912_00.jpeg,"13,85€",Per stuk,"0,41€",/dosis
100,Blan Wasmiddel 1.5 L 27 Wasbeurten,https://cdn.carrefour.eu/160_06635805_5415040300174_00.jpeg,"10,99€",Per stuk,"0,41€",/dosis
101,Persil Wasmiddel Discs Kleur Freshness by Silan 13DS 325g,https://cdn.carrefour.eu/160_06630072_5410091760915_00.jpeg,"8,49€",Per stuk,"0,65€",/dosis
102,Robijn Vloeibare wasverzachter Kokos Sensation,https://cdn.carrefour.eu/160_06663645_8720181125232_00.jpeg,"6,25€",Per stuk,"5,00€",/l
103,Robijn  Vloeibare wasverzachter  Spa Sensation,https://cdn.carrefour.eu/160_06663675_8720181125225_00.jpeg,"6,25€",Per stuk,"5,00€",/l
104,Persil Poeder Wasmiddel Universal 57DS 3.705 kg,https://cdn.carrefour.eu/160_06630122_5410091762582_00.jpeg,"22,79€",Per pak,"0,40€",/dosis
105,Robijn  Vloeibare wasverzachter  Floral Morning,https://cdn.carrefour.eu/160_06663885_8720181125249_00.jpeg,"6,25€",Per stuk,"5,00€",/l
106,Robijn Vloeibare wasverzachter Paradise Secret,https://cdn.carrefour.eu/160_06663612_8720181125218_00.jpeg,"6,25€",Per stuk,"5,00€",/l
107,"Dash Platinum Pods Wascapsules 10 Wasbeurten, Extra Reinigingskracht",https://cdn.carrefour.eu/160_06770677_8001090242754_00.jpeg,"8,99€",Per stuk,"0,90€",/dosis
