,article_name,article_img,article_base_price,article_SKU,article_big_price,article_big_price_type
104,Carrefour Duo Préparé van de Chef & Uien 150 g,https://cdn.carrefour.eu/160_05866196_5400101056039_00.jpeg,"2,39€",Per stuk,"15,93€",/kg
105,Carrefour The Market Traiteur Trattoria Margherita 435 g,https://cdn.carrefour.eu/160_05766370_5400101050693_00.jpeg,"5,00€",Per stuk,"11,90€",/kg
106,Carrefour Italiaanse Saltimbocca & Verse Pappardelle 450 g,https://cdn.carrefour.eu/160_06222430_5400101073210_00.jpeg,"6,00€",Per stuk,"13,33€",/kg
107,Carrefour Tonijn 150 g,https://cdn.carrefour.eu/160_06266201_5400101075009_00.jpeg,"2,50€",Per stuk,"16,67€",/kg
108,Carrefour Tonijn Cocktail 150 g,https://cdn.carrefour.eu/160_06266204_5400101075016_00.jpeg,"2,50€",Per stuk,"16,67€",/kg
109,Carrefour Lunch Time Sandwich Ei & Bacon 180 g,https://cdn.carrefour.eu/160_06266664_5400101075054_00.jpeg,"2,50€",Per stuk,"2,50€",/stuk
110,Carrefour Lunch Time Sandwich Gerookte Zalmsalade 150 g,https://cdn.carrefour.eu/160_06266665_5400101075061_00.jpeg,"2,50€",Per stuk,"2,50€",/stuk
111,Carrefour Lunch Time Sandwich Kip Bacon 165 g,https://cdn.carrefour.eu/160_06266666_5400101075078_00.jpeg,"2,50€",Per stuk,"2,50€",/stuk
112,Carrefour Vlees 150 g,https://cdn.carrefour.eu/160_06269806_5400101075153_00.jpeg,"2,50€",Per stuk,"16,67€",/kg
113,Carrefour Surimi Krab 150 g,https://cdn.carrefour.eu/160_06270009_5400101075160_00.jpeg,"2,50€",Per stuk,"16,67€",/kg
114,"Carrefour Traiteur Trattoria Cannelloni Spinazie, Kip & Ricotta 450 g",https://cdn.carrefour.eu/160_06179175_5400101071537_00.jpeg,"6,00€",Per stuk,"13,33€",/kg
115,Carrefour Classic' Komkommer Dressing met Verse Kaas 350 g,https://cdn.carrefour.eu/160_06182509_5400101071834_00.jpeg,"2,39€",Per stuk,"6,83€",/kg
116,Carrefour Classic' Groentenmacedonie 350 g,https://cdn.carrefour.eu/160_06182521_5400101071858_00.jpeg,"2,39€",Per stuk,"6,83€",/kg
117,Carrefour Original Brasserie Witloofgratin met Ham met Aardappelpuree 510 g,https://cdn.carrefour.eu/160_04872387_5400101008465_00.jpeg,"5,59€",Per stuk,"10,96€",/kg
118,Carrefour Kippenreepjes Champignonsaus & Aardappelpuree 450 g,https://cdn.carrefour.eu/160_04834827_5400101002531_00.jpeg,"5,65€",Per stuk,"12,56€",/kg
119,Carrefour Original Braadworst Braadjus & Wortelstoemp 450 g,https://cdn.carrefour.eu/160_04834859_5400101002562_00.jpeg,"5,65€",Per stuk,"12,56€",/kg
120,Carrefour Sensation Kip Groene Curry Basmatirijst 450 g,https://cdn.carrefour.eu/160_05252527_5400101025714_00.jpeg,"4,89€",Per stuk,"10,87€",/kg
121,Carrefour Sensation Kip Rode Curry Basmatirijst 450 g,https://cdn.carrefour.eu/160_05252578_5400101025721_00.jpeg,"4,89€",Per stuk,"10,87€",/kg
122,Carrefour Sensation Kip Tikka Masala Rijst op Indische Wijze 450 g,https://cdn.carrefour.eu/160_05252579_5400101025738_00.jpeg,"4,89€",Per stuk,"10,87€",/kg
123,Carrefour Cheese Burger 2 x 134 g,https://cdn.carrefour.eu/160_05930561_5400101059047_00.jpeg,"2,55€",Per stuk,"9,51€",/kg
124,Carrefour Garnaalsalade Extra 120 g,https://cdn.carrefour.eu/160_05869700_5400101056169_00.jpeg,"6,75€",Per stuk,"56,25€",/kg
125,Carrefour Max Cheese Burger 195 g,https://cdn.carrefour.eu/160_05930599_5400101059078_00.jpeg,"2,35€",Per stuk,"12,05€",/kg
126,Carrefour Lunch Time Salade Kip Appels & Kerriesaus 400 g,https://cdn.carrefour.eu/160_05897378_5400101057401_00.jpeg,"5,00€",Per stuk,"12,50€",/kg
127,Carrefour Rivierkreeftsalade 120 g,https://cdn.carrefour.eu/160_05869701_5400101056176_00.jpeg,"3,25€",Per stuk,"27,08€",/kg
