,article_name,article_img,article_base_price,article_SKU,article_big_price,article_big_price_type
137,Carrefour Bio Verse Kaas Vruchten Abrikoos Aardbei Banaan 12 x 50 g,https://cdn.carrefour.eu/160_06002420_3560070931019_00.jpeg,"2,69€",Per stuk,"4,48€",/kg
138,Carrefour St Paulin 190 g,https://cdn.carrefour.eu/160_06014365_3060921461301_00.jpeg,"2,00€",Per stuk,"10,53€",/kg
139,Carrefour Geraspte Geitenkaas 150 g,https://cdn.carrefour.eu/160_06035478_3560071018047_00.jpeg,"2,35€",Per stuk,"15,67€",/kg
140,Carrefour Noord Holland Gouda Belegen 3 Sneetjes,https://cdn.carrefour.eu/160_01360222_2912653000000_00.jpeg,"
Max.3,00€",Per stuk,"15,00€",/kg
141,Carrefour Mozzarella voor Pizza Panini 9 Ongeveer Sneetjes 200 g,https://cdn.carrefour.eu/160_05217988_3560070168538_00.jpeg,"2,85€",Per stuk,"14,25€",/kg
142,Carrefour Gouda Holland Oud blok 300 g,https://cdn.carrefour.eu/160_05554901_3560070799459_00.jpeg,"3,09€",Per stuk,"10,30€",/kg
143,Carrefour Gouda Holland Belegen blok 300 g,https://cdn.carrefour.eu/160_05554925_3560070799428_00.jpeg,"2,75€",Per stuk,"9,17€",/kg
144,Carrefour Plateau 4 Fromages 420 g,https://cdn.carrefour.eu/160_05054688_3060921457137_00.jpeg,"6,00€",Per stuk,"14,29€",/kg
145,Carrefour Classic' Yoghurt Natuur Gesuikerd 4 x 125 g,https://cdn.carrefour.eu/160_06381755_3560070816194_00.jpeg,"0,79€",Per stuk,"1,58€",/kg
146,Carrefour Classic' Gesuikerde Room Vol 34% V.G. 250 g,https://cdn.carrefour.eu/160_06276004_5400101075429_00.jpeg,"1,35€",Per stuk,"5,40€",/l
147,Carrefour Sensation Apero Time Gouda & Cheddar 140 g,https://cdn.carrefour.eu/160_04529609_5400101247031_00.jpeg,"2,50€",Per stuk,"17,86€",/kg
148,Carrefour Mimolette Sneetjes 200 g,https://cdn.carrefour.eu/160_05172201_3560070100514_00.jpeg,"2,65€",Per stuk,"13,25€",/kg
149,Carrefour Classic' Rode Vruchten 8 x 125 g,https://cdn.carrefour.eu/160_05226198_3560070535071_00.jpeg,"2,55€",Per stuk,"2,55€",/kg
150,Carrefour Geitenkaas Bieslook 150 g,https://cdn.carrefour.eu/160_05778134_5400101051737_00.jpeg,"1,65€",Per stuk,"11,00€",/kg
151,Carrefour Ricotta 250 g,https://cdn.carrefour.eu/160_05274528_3560070514847_00.jpeg,"1,05€",Per stuk,"4,20€",/kg
152,Carrefour Classic' Halfvolle Melk Choco 1 L,https://cdn.carrefour.eu/160_05433379_5400101174733_00.jpeg,"1,09€",Per stuk,"1,09€",/l
153,Carrefour Selection Tête de Moine AOC 100 g,https://cdn.carrefour.eu/160_05120997_5400101021204_00.jpeg,"5,39€",Per stuk,"53,90€",/kg
154,Carrefour Yoghurt op z'n Grieks Framboos Braambes 4 x 150 g,https://cdn.carrefour.eu/160_05778654_3560070443475_00.jpeg,"1,99€",Per stuk,"3,32€",/kg
155,Carrefour Stylesse 25% V.G. Smeerbaar 250 g,https://cdn.carrefour.eu/160_05373889_3560070846696_00.jpeg,"0,65€",Per stuk,"2,60€",/kg
156,Carrefour Geitenkaas Honing 150 g,https://cdn.carrefour.eu/160_05778135_5400101051744_00.jpeg,"1,65€",Per stuk,"11,00€",/kg
157,Carrefour Plantaardig Product Bakken & Braden 500 g,https://cdn.carrefour.eu/160_04862171_5400101007222_00.jpeg,"1,49€",Per stuk,"2,98€",/kg
158,Carrefour Sensation Caffe Latte Macchiato met Room 250 ml,https://cdn.carrefour.eu/160_06181126_5400101071667_00.jpeg,"0,65€",Per stuk,"2,60€",/l
159,Carrefour Sensation Caffe Latte Cappuccino met Cacao 250 ml,https://cdn.carrefour.eu/160_06181259_5400101071674_00.jpeg,"0,65€",Per stuk,"2,60€",/l
160,Carrefour Sensation Hazelnoot Vegetal 1 L,https://cdn.carrefour.eu/160_06182684_3560071182144_00.jpeg,"1,75€",Per stuk,"1,75€",/l
161,Carrefour La Brique Smeuïg & Romig 200 g,https://cdn.carrefour.eu/160_04829098_3245411692834_00.jpeg,"1,99€",Per stuk,"9,95€",/kg
162,Carrefour Maredsous 4 Sneetjes,https://cdn.carrefour.eu/160_01319430_2917278000000_00.jpeg,"
Max.3,20€",Per stuk,"20,00€",/kg
163,Carrefour Le Camembert 250 g,https://cdn.carrefour.eu/160_05958617_3560071113568_00.jpeg,"1,25€",Per stuk,"5,00€",/kg
164,Carrefour Pudding Tarwegriesmeel 180 g,https://cdn.carrefour.eu/160_06240200_5400101074125_00.jpeg,"0,69€",Per stuk,"3,83€",/kg
165,Carrefour Pudding Havermoutpap 180 g,https://cdn.carrefour.eu/160_06240213_5400101074132_00.jpeg,"0,69€",Per stuk,"3,83€",/kg
166,Carrefour Extra Cottage Cheese 200 g,https://cdn.carrefour.eu/160_06158215_5400101000797_00.jpeg,"0,89€",Per stuk,"4,45€",/kg
167,Carrefour Gouda bloc 350 g,https://cdn.carrefour.eu/160_06073560_3060921503827_00.jpeg,"3,00€",Per stuk,"8,57€",/kg
168,Carrefour Sensation Caffe Latte Cappuccino met Cacao 250 ml,https://cdn.carrefour.eu/160_06181259_5400101071674_00.jpeg,"0,65€",Per stuk,"2,60€",/l
